##, Gene,  % In, % In, % Ratio, Up, Down, Up
1, Luc, 6.350699E-5, 1.8962799E-5, 0.2985939, , Luc, , Luc, 
11624, GNG13, 1.4732477E-5, 1.0781706E-5, 0.7318325, , , , , 
11625, GNG13, 4.469805E-5, 1.2190371E-5, 0.27272716, , , , , 
11626, GNG13, 1.8951972E-5, 7.043326E-7, 0.037164077, , , , , 
11627, GNG13, 3.8190014E-5, 1.6633085E-5, 0.43553492, , , , , 
11628, GNG13, 3.733181E-5, 6.355247E-5, 1.7023678, , , , , 
11629, GNG3, 1.1156633E-5, 3.1694966E-5, 2.8409078, , , , , 
11630, GNG3, 4.512715E-5, 5.3529275E-5, 1.1861877, , , , , 
11631, GNG3, 3.8333048E-5, 1.2786345E-5, 0.3335593, , , , , 
11632, GNG3, 2.224175E-5, 2.0588182E-5, 0.9256548, , , , , 
11633, GNG3, 5.363766E-5, 3.0719737E-5, 0.572727, , , , , 
11634, GNG3, 4.6485973E-5, 2.7414791E-5, 0.5897433, , , , , 
11635, GNGT1, 5.642682E-5, 9.5897585E-6, 0.16995037, , , , , 
11636, GNGT1, 6.157604E-5, 2.5735228E-5, 0.41794226, , , , , 
11637, GNGT1, 1.6877984E-5, 2.2592822E-5, 1.3385972, , , , , 
11638, GNGT1, 3.254018E-5, 7.644717E-5, 2.3493161, , , , , 
11639, GNGT1, 8.081407E-6, 1.3436498E-5, 1.6626434, , , , , 
11640, GNMT, 6.8656205E-5, 1.3653216E-5, 0.19886354, , , , , 
11641, GNMT, 2.3958155E-5, 1.798757E-5, 0.75079113, , , , , 
11642, GNMT, 5.227884E-5, 1.6524726E-5, 0.31608823, , , , , 
11643, GNMT, 4.2266474E-5, 3.3645425E-5, 0.796031, , , , , 
11644, GNMT, 3.604451E-5, 5.363763E-6, 0.14880945, , , , , 
11645, GNPDA1, 4.8917547E-5, 6.2197985E-5, 1.2714862, , , , , 
11646, GNPDA1, 7.2804185E-5, 1.3165601E-4, 1.8083577, , , , , 
11647, GNPDA1, 2.8606752E-5, 3.0448839E-5, 1.0643934, , , , , 
11648, GNPDA1, 2.2527816E-5, 1.6416367E-5, 0.7287154, , , , , 
11649, GNPDA1, 2.3743603E-5, 4.3235184E-5, 1.8209193, , , , , 
11650, GNPDA2, 4.3410746E-5, 9.4488925E-5, 2.1766253, , , , , 
11651, GNPDA2, 2.1455064E-7, 2.7252252E-5, 127.02014, , , , , 
11652, GNPDA2, 3.2468663E-5, 4.4968924E-6, 0.13849947, , , , , 
11653, GNPDA2, 4.469805E-5, 5.975991E-5, 1.3369691, , , , , 
11654, GNPDA2, 2.2742368E-5, 2.1671771E-7, 0.00952925, , , , , 
11655, GNPDA2, 3.733181E-5, 1.8366825E-5, 0.4919886, , , , , 
11656, GNPNAT1, 8.424689E-5, 1.5603675E-5, 0.18521367, , , , , 
11657, GNPNAT1, 1.559068E-5, 3.2832733E-5, 2.1059206, , , , , 
11658, GNPNAT1, 2.224175E-5, 2.2430284E-5, 1.0084766, , , , , 
11659, GNPNAT1, 4.562777E-5, 8.289453E-5, 1.816756, , , , , 
11660, GNPNAT1, 1.351669E-5, 1.0727526E-5, 0.7936504, , , , , 
11661, GNRH1, 7.723823E-6, 8.1269144E-7, 0.10521881, , GNRH1, , GNRH1, 
11662, GNRH1, 3.525782E-5, 2.947361E-5, 0.8359453, , GNRH1, , , 
11663, GNRH1, 6.679677E-5, 1.5386957E-5, 0.23035482, , GNRH1, , , 
11664, GNRH1, 4.7129623E-5, 9.047964E-6, 0.1919804, , GNRH1, , , 
11665, GNRH1, 2.5817593E-5, 4.6919384E-5, 1.8173414, , GNRH1, , , 
11666, GNRHR, 5.864384E-6, 1.517024E-6, 0.25868428, , , , , 
11667, GNRHR, 7.480666E-5, 7.200446E-5, 0.9625408, , , , , 
11668, GNRHR, 1.8880457E-5, 9.860656E-6, 0.5222679, , , , , 
11669, GNRHR, 5.7499572E-5, 5.417943E-7, 0.00942258, , , , , 
11670, GNRHR, 8.295958E-6, 1.8421006E-5, 2.2204797, , , , , 
11671, GNS, 2.6032145E-5, 3.2561835E-5, 1.2508318, , , , , 
11672, GNS, 2.7605516E-5, 1.424919E-5, 0.5161718, , , , , 
11673, GNS, 5.5068E-6, 1.5712034E-5, 2.853206, , , , , 
11674, GNS, 1.12281505E-5, 1.2233715E-4, 10.895575, , , , , 
11675, GNS, 1.2300903E-5, 2.9744506E-5, 2.4180748, , , , , 
11676, GOLGA2, 5.0848503E-5, 5.0386866E-6, 0.09909213, , GOLGA2, , GOLGA2, 
11677, GOLGA2, 4.7058107E-5, 3.873829E-5, 0.8232012, , GOLGA2, , , 
11678, GOLGA2, 3.211108E-5, 1.517024E-6, 0.04724301, , GOLGA2, , , 
11679, GOLGA2, 5.7642606E-5, 1.26238065E-5, 0.21900131, , GOLGA2, , , 
11680, GOLGA2, 5.3566142E-5, 1.5386958E-4, 2.8725157, , GOLGA2, , , 
11681, GOLGA5, 2.0453828E-5, 1.2407089E-5, 0.6065901, , , , , 
11682, GOLGA5, 2.4029672E-5, 1.3165601E-5, 0.5478893, , , , , 
11683, GOLGA5, 3.375597E-5, 1.5760795E-4, 4.6690397, , , , , 
11684, GOLGA5, 2.9679504E-5, 1.2461269E-5, 0.41986108, , , , , 
11685, GOLGA5, 1.7235569E-5, 9.373041E-6, 0.54381967, , , , , 
11686, GOLGA5, 4.4555018E-5, 1.7174878E-5, 0.38547572, , , , , 
11687, GOPC, 1.1893257E-4, 1.2331238E-4, 1.036826, , , , , 
11688, GOPC, 3.296928E-5, 2.5410152E-5, 0.7707221, , , , , 
11689, GOPC, 9.4259245E-5, 2.2863718E-5, 0.24256207, , , , , 
11690, GOPC, 1.1528521E-4, 2.8449617E-4, 2.4677594, , , , , 
11691, GOPC, 1.0441465E-5, 3.0557196E-5, 2.926524, , , , , 
11692, GORASP1, 4.9847265E-5, 1.453634E-4, 2.916176, , , , , 
11693, GORASP1, 1.8093771E-5, 2.9852865E-5, 1.6498973, , , , , 
11694, GORASP1, 2.9035853E-5, 6.2468884E-5, 2.1514397, , , , , 
11695, GORASP1, 2.9965573E-5, 1.12693215E-5, 0.37607563, , , , , 
11696, GORASP1, 2.2098715E-5, 3.79256E-7, 0.017161902, , , , , 
11697, GORASP1, 3.4399618E-5, 9.806477E-6, 0.28507516, , , , , 
11698, GOSR1, 2.6604279E-5, 2.2972077E-5, 0.863473, , , , , 
11699, GOSR1, 3.3398384E-5, 3.499991E-5, 1.0479522, , , , , 
11700, GOSR1, 1.2637033E-4, 2.08049E-5, 0.16463438, , , , , 
11701, GOSR1, 1.69495E-5, 1.6849803E-5, 0.994118, , , , , 
11702, GOSR1, 3.1252875E-5, 1.8475184E-5, 0.5911515, , , , , 
11703, GOSR2, 1.8165287E-5, 1.0938827E-4, 6.02183, , GOSR2, , GOSR2, 
11704, GOSR2, 1.4589444E-5, 4.3343542E-7, 0.029708838, , GOSR2, , , 
11705, GOSR2, 5.2994008E-5, 1.3815754E-5, 0.26070407, , GOSR2, , , 
11706, GOSR2, 4.8774513E-5, 1.2786345E-5, 0.2621522, , GOSR2, , , 
11707, GOSR2, 1.008388E-5, 2.4380743E-5, 2.417794, , GOSR2, , , 
11708, GOT1, 7.866857E-7, 1.6470547E-5, 20.93663, , , , , 
11709, GOT1, 2.7176413E-6, 4.7136105E-6, 1.734449, , , , , 
11710, GOT1, 3.1753494E-5, 3.79256E-7, 0.011943757, , , , , 
11711, GOT1, 2.0811412E-5, 1.2407089E-5, 0.59616756, , , , , 
11712, GOT1, 2.4315739E-6, 1.6470547E-5, 6.773616, , , , , 
11713, GOT1, 1.3323595E-4, 1.6524726E-5, 0.12402602, , , , , 
11714, GOT2, 4.2910128E-7, 4.8002974E-5, 111.86864, , , , , 
11715, GOT2, 1.14427E-5, 2.2484463E-5, 1.9649613, , , , , 
11716, GOT2, 7.866856E-6, 3.202004E-5, 4.070246, , , , , 
11717, GOT2, 3.3827484E-5, 7.9101965E-6, 0.23383933, , , , , 
11718, GOT2, 5.72135E-6, 1.89628E-6, 0.33143926, , , , , 
11719, GP1BA, 7.0444126E-5, 1.3544857E-6, 0.0192278, , , , , 
11720, GP1BA, 2.1812648E-5, 8.722888E-6, 0.39990047, , , , , 
11721, GP1BA, 6.436519E-6, 2.9256892E-6, 0.45454526, , , , , 
11722, GP1BA, 1.8737423E-5, 3.6462756E-5, 1.9459857, , , , , 
11723, GP1BA, 3.0180123E-5, 2.839002E-5, 0.94068605, , , , , 
11724, GP5, 6.937137E-6, 6.718249E-6, 0.9684469, , , , , 
11725, GP5, 8.5820255E-7, 2.1184156E-5, 24.684332, , , , , 
11726, GP5, 3.5829955E-5, 4.4264594E-5, 1.2354075, , , , , 
11727, GP5, 1.0369948E-5, 2.2267744E-5, 2.1473343, , , , , 
11728, GP5, 2.5603043E-5, 7.58512E-7, 0.029625852, , , , , 
11729, GP5, 5.7213504E-7, 1.1648577E-5, 20.359838, , , , , 
11730, GP6, 1.09206274E-4, 6.5015314E-7, 0.0059534414, , GP6, , GP6, 
11731, GP6, 4.2337993E-5, 3.5433346E-5, 0.836916, , GP6, , , 
11732, GP6, 6.579553E-5, 9.5897585E-6, 0.14575091, , GP6, , , 
11733, GP6, 2.8320685E-5, 2.2538643E-5, 0.7958368, , GP6, , , 
11734, GP6, 3.2683212E-5, 8.831247E-6, 0.27020743, , GP6, , , 
11735, GP9, 1.8022254E-5, 5.7267654E-5, 3.1776078, , , , , 
11736, GP9, 2.1240514E-5, 8.777068E-6, 0.41322294, , , , , 
11737, GP9, 2.2956918E-5, 7.964376E-6, 0.34692705, , , , , 
11738, GP9, 3.0108606E-5, 1.4682625E-5, 0.48765543, , , , , 
11739, GP9, 2.6318212E-5, 5.1524636E-5, 1.9577559, , , , , 
11740, GPAA1, 2.8249167E-5, 5.905558E-6, 0.20905246, , , , , 
11741, GPAA1, 3.0537707E-5, 3.304945E-5, 1.0822506, , , , , 
11742, GPAA1, 3.2683212E-5, 3.202004E-5, 0.97970915, , , , , 
11743, GPAA1, 3.81185E-5, 1.71207E-4, 4.4914412, , , , , 
11744, GPAA1, 4.6199904E-5, 2.8606739E-5, 0.61919475, , , , , 
11745, GPAM, 3.461417E-5, 2.7523149E-5, 0.79514104, , , , , 
11746, GPAM, 2.9393437E-5, 5.3475094E-5, 1.8192868, , , , , 
11747, GPAM, 5.0562434E-5, 1.8746083E-5, 0.3707512, , , , , 
11748, GPAM, 2.1455064E-7, 2.0696541E-5, 96.4646, , , , , 
11749, GPAM, 1.9524108E-5, 4.55649E-5, 2.3337762, , , , , 
11750, GPC5, 1.12281505E-5, 2.7523149E-5, 2.451263, , GPC5, , GPC5, 
11751, GPC5, 2.0739895E-5, 2.1671771E-7, 0.010449315, , GPC5, , , 
11752, GPC5, 8.93961E-6, 1.1702757E-5, 1.3090903, , GPC5, , , 
11753, GPC5, 1.45179265E-5, 5.959737E-7, 0.04105088, , GPC5, , , 
11754, GPC5, 1.7950737E-5, 5.417943E-7, 0.030182287, , GPC5, , , 
11755, GPD2, 4.3124677E-5, 5.417943E-7, 0.01256344, , GPD2, , GPD2, 
11756, GPD2, 1.0799049E-5, 1.7554135E-5, 1.6255261, , GPD2, , , 
11757, GPD2, 7.5021206E-5, 4.1176368E-6, 0.054886304, , GPD2, , , 
11758, GPD2, 5.7928673E-6, 5.1849715E-5, 8.950613, , GPD2, , , 
11759, GPD2, 3.5114786E-5, 9.427221E-6, 0.2684687, , GPD2, , , 
11760, GPHN, 3.8547598E-5, 8.5115884E-5, 2.2080724, , , , , 
11761, GPHN, 4.57708E-5, 2.6006126E-6, 0.056818157, , , , , 
11762, GPHN, 1.45179265E-5, 1.5137732E-4, 10.426924, , , , , 
11763, GPHN, 2.109748E-5, 3.787142E-5, 1.7950685, , , , , 
11764, GPHN, 3.025164E-5, 1.0109881E-4, 3.3419282, , , , , 
11765, GPI, 2.267085E-5, 8.397811E-6, 0.3704233, , , , , 
11766, GPI, 3.139591E-5, 1.4682625E-5, 0.46766043, , , , , 
11767, GPI, 3.804698E-5, 3.797978E-5, 0.99823374, , , , , 
11768, GPI, 4.3625296E-5, 3.695037E-5, 0.8469941, , , , , 
11769, GPI, 3.754636E-5, 2.2972077E-5, 0.6118323, , , , , 
11770, GPI, 5.7213504E-7, 4.1718158E-5, 72.916626, , , , , 
11771, GPLD1, 3.3112316E-5, 3.1640786E-5, 0.95555943, , , , , 
11772, GPLD1, 7.423452E-5, 1.4465907E-5, 0.19486766, , , , , 
11773, GPLD1, 4.305316E-5, 4.1284726E-5, 0.95892435, , , , , 
11774, GPLD1, 3.3112316E-5, 8.993785E-6, 0.2716145, , , , , 
11775, GPLD1, 3.003709E-5, 1.07383625E-4, 3.5750341, , , , , 
11776, GPLD1, 1.7092534E-5, 1.7716673E-5, 1.0365152, , , , , 
11777, GPR109B, 8.860941E-5, 1.9233697E-5, 0.21706156, GPR109B, , GPR109B, , 
11778, GPR109B, 1.7593153E-5, 6.777846E-5, 3.852548, GPR109B, , , , 
11779, GPR109B, 1.16787065E-4, 9.210503E-7, 0.007886578, GPR109B, , , , 
11780, GPR109B, 1.5161579E-5, 5.602153E-5, 3.6949668, GPR109B, , , , 
11781, GPR109B, 2.1955682E-5, 1.7608314E-5, 0.8019935, GPR109B, , , , 
11782, GPR109B, 1.3945792E-5, 1.5647018E-4, 11.219885, GPR109B, , , , 
11783, GPR132, 1.1585735E-5, 2.9419429E-5, 2.5392804, , , , , 
11784, GPR132, 3.5758438E-7, 1.3924113E-5, 38.939377, , , , , 
11785, GPR132, 4.5985355E-5, 3.0882275E-6, 0.06715676, , , , , 
11786, GPR132, 4.6414454E-5, 3.2507657E-7, 0.0070037786, , , , , 
11787, GPR132, 1.4088825E-5, 5.5804812E-6, 0.39609274, , , , , 
11788, GPR132, 2.5316975E-5, 1.3707396E-5, 0.541431, , , , , 
11789, GPR161, 1.9524108E-5, 5.125374E-5, 2.6251514, , , , , 
11790, GPR161, 2.4244222E-5, 2.6764637E-5, 1.1039594, , , , , 
11791, GPR161, 7.5092726E-6, 5.780945E-5, 7.698409, , , , , 
11792, GPR161, 8.868093E-6, 1.1648577E-5, 1.3135381, , , , , 
11793, GPR161, 1.4160342E-5, 3.6842011E-6, 0.2601774, , , , , 
11794, GPR171, 1.559068E-5, 1.1702757E-5, 0.75062513, , , , , 
11795, GPR171, 3.6330573E-5, 1.0023195E-5, 0.2758887, , , , , 
11796, GPR171, 1.0512981E-5, 2.1184156E-5, 2.0150476, , , , , 
11797, GPR171, 1.3230622E-5, 2.1617592E-5, 1.6339059, , , , , 
11798, GPR171, 1.787922E-5, 1.9342056E-5, 1.0818177, , , , , 
11799, GPR171, 4.5699286E-5, 4.8761484E-7, 0.010670076, , , , , 
11800, GPR18, 5.4495864E-5, 3.879247E-5, 0.7118425, , , , , 
11801, GPR18, 6.6582215E-5, 2.6114485E-5, 0.39221412, , , , , 
11802, GPR18, 4.2051925E-5, 1.7554135E-5, 0.41743952, , , , , 
11803, GPR18, 2.0382311E-5, 8.489916E-5, 4.1653357, , , , , 
11804, GPR18, 1.3445173E-5, 7.937286E-5, 5.9034467, , , , , 
11805, GPR183, 9.6333235E-5, 1.9287876E-5, 0.20022038, GPR183, , GPR183, , 
11806, GPR183, 2.5460009E-5, 3.131571E-5, 1.2299961, GPR183, , , , 
11807, GPR183, 2.1455064E-7, 2.3188795E-5, 108.08076, GPR183, , , , 
11808, GPR183, 1.0155397E-5, 8.880008E-5, 8.744127, GPR183, , , , 
11809, GPR183, 1.1156633E-5, 1.6958162E-4, 15.200071, GPR183, , , , 
11810, GPR34, 6.901379E-5, 8.885426E-6, 0.12874855, , , , , 
11811, GPR34, 3.9262766E-5, 5.1632996E-5, 1.3150626, , , , , 
11812, GPR34, 6.6439185E-5, 1.8637724E-5, 0.28052306, , , , , 
11813, GPR34, 2.3028435E-5, 3.711291E-5, 1.6116123, , , , , 
11814, GPR34, 1.7450118E-5, 4.2910106E-5, 2.4590151, , , , , 
11815, GPR35, 4.6199904E-5, 3.2724376E-5, 0.7083213, , , , , 
11816, GPR35, 6.436519E-7, 4.567326E-5, 70.959564, , , , , 
11817, GPR35, 1.5733714E-6, 1.8475184E-5, 11.742418, , , , , 
11818, GPR35, 7.952677E-5, 3.3807963E-5, 0.42511424, , , , , 
11819, GPR35, 5.814322E-5, 5.472122E-6, 0.094114535, , , , , 
11820, GPR37, 7.080171E-6, 1.6849803E-5, 2.379858, , , , , 
11821, GPR37, 8.438992E-6, 2.3356751E-4, 27.677181, , , , , 
11822, GPR37, 6.5366425E-5, 8.0889884E-5, 1.2374837, , , , , 
11823, GPR37, 5.220732E-5, 1.040245E-5, 0.19925271, , , , , 
11824, GPR37, 3.4900237E-5, 5.7430192E-5, 1.6455531, , , , , 
11825, GPR37, 1.0727532E-4, 8.56035E-6, 0.07979794, , , , , 
11826, GPR39, 4.784479E-5, 3.9550982E-6, 0.08266518, , , , , 
11827, GPR39, 6.629615E-5, 7.043326E-7, 0.010624035, , , , , 
11828, GPR39, 2.1455064E-6, 8.4736625E-5, 39.49493, , , , , 
11829, GPR39, 5.4138276E-5, 4.561908E-5, 0.84264004, , , , , 
11830, GPR39, 3.0609226E-5, 5.0766124E-5, 1.6585236, , , , , 
11831, GPR45, 3.1252875E-5, 6.5015314E-7, 0.020802986, , GPR45, , GPR45, 
11832, GPR45, 2.7677032E-5, 1.0077373E-5, 0.364106, , GPR45, , , 
11833, GPR45, 4.6915073E-5, 6.2306344E-6, 0.13280667, , GPR45, , , 
11834, GPR45, 2.2527816E-5, 3.1424068E-5, 1.3949008, , GPR45, , , 
11835, GPR45, 5.914446E-5, 2.1671771E-7, 0.00366421, , GPR45, , , 
11836, GPR45, 5.0061817E-7, 1.3181855E-4, 263.31155, , GPR45, , , 
11837, GPR50, 5.871536E-5, 7.124595E-5, 1.2134125, , , , , 
11838, GPR50, 2.5603043E-5, 1.3956621E-4, 5.451157, , , , , 
11839, GPR50, 6.815558E-5, 2.1671772E-6, 0.0317975, , , , , 
11840, GPR50, 8.582026E-6, 4.0472034E-5, 4.715907, , , , , 
11841, GPR50, 4.863148E-5, 1.890862E-5, 0.38881442, , , , , 
11842, GPR64, 3.161046E-5, 9.893163E-5, 3.1297119, , , , , 
11843, GPR64, 1.5519163E-5, 1.517024E-6, 0.09775166, , , , , 
11844, GPR64, 1.0226914E-5, 1.4140831E-5, 1.3827075, , , , , 
11845, GPR64, 1.69495E-5, 9.427221E-6, 0.55619466, , , , , 
11846, GPR64, 3.89767E-5, 3.6896192E-5, 0.9466217, , , , , 
11847, GPR65, 3.096681E-5, 2.1292515E-5, 0.6875915, , , , , 
11848, GPR65, 4.7058107E-5, 9.6981175E-6, 0.20608814, , , , , 
11849, GPR65, 1.8665905E-5, 3.196586E-5, 1.7125267, , , , , 
11850, GPR65, 6.543795E-5, 6.994564E-5, 1.0688851, , , , , 
11851, GPR65, 5.363766E-6, 5.8459602E-5, 10.898985, , , , , 
11852, GPR68, 1.6663433E-5, 1.28405245E-5, 0.770581, , , , , 
11853, GPR68, 3.318383E-5, 5.1632996E-5, 1.5559685, , , , , 
11854, GPR68, 1.8022254E-5, 1.5820393E-5, 0.87782544, , , , , 
11855, GPR68, 7.866857E-7, 2.66021E-5, 33.81541, , , , , 
11856, GPR68, 1.7307086E-5, 8.2352735E-6, 0.4758325, , , , , 
11857, GPR75, 3.4399618E-5, 3.5920963E-5, 1.0442256, , , , , 
11858, GPR75, 6.0431765E-5, 3.3428707E-5, 0.5531645, , , , , 
11859, GPR75, 1.4939877E-4, 1.5224419E-5, 0.101904586, , , , , 
11860, GPR75, 4.8631478E-6, 1.8854442E-5, 3.8770037, , , , , 
11861, GPR75, 3.34699E-5, 7.617628E-5, 2.2759638, , , , , 
11862, GPR75, 1.4947028E-5, 7.487597E-5, 5.009422, , , , , 
11863, GPR77, 2.2456301E-5, 5.959737E-7, 0.026539264, , GPR77, , GPR77, 
11864, GPR77, 1.8451356E-5, 1.5712034E-6, 0.08515382, , GPR77, , , 
11865, GPR77, 4.2337993E-5, 7.58512E-7, 0.017915634, , GPR77, , , 
11866, GPR77, 5.3280077E-5, 2.8985995E-5, 0.54403067, , GPR77, , , 
11867, GPR77, 3.4757202E-5, 2.9527788E-5, 0.84954447, , GPR77, , , 
11868, GPR77, 3.254018E-5, 1.0564989E-5, 0.32467517, , GPR77, , , 
11869, GPR81, 9.654778E-6, 2.654792E-5, 2.7497182, , GPR81, , GPR81, 
11870, GPR81, 2.0503889E-4, 1.9450415E-5, 0.09486208, , GPR81, , , 
11871, GPR81, 1.3588207E-6, 4.0472034E-5, 29.784676, , GPR81, , , 
11872, GPR81, 3.7975464E-5, 8.993785E-6, 0.23683147, , GPR81, , , 
11873, GPR81, 3.1467425E-5, 2.2614493E-4, 7.186636, , GPR81, , , 
11874, GPR81, 6.171907E-5, 1.4520087E-5, 0.23526095, , GPR81, , , 
11875, GPR83, 3.6616642E-5, 1.1919474E-6, 0.032552067, , , , , 
11876, GPR83, 6.071783E-5, 3.115317E-5, 0.5130811, , , , , 
11877, GPR83, 8.617784E-5, 2.2863718E-5, 0.26530856, , , , , 
11878, GPR83, 6.078935E-6, 2.5518511E-5, 4.197859, , , , , 
11879, GPR83, 3.3112316E-5, 4.361444E-5, 1.3171667, , , , , 
11880, GPRC5A, 3.8333048E-5, 2.0371464E-5, 0.53143346, , , , , 
11881, GPRC5A, 4.677204E-5, 1.1919474E-6, 0.025484188, , , , , 
11882, GPRC5A, 2.5960628E-5, 8.6687083E-7, 0.03339175, , , , , 
11883, GPRC5A, 6.786952E-5, 3.5650064E-5, 0.52527356, , , , , 
11884, GPRC5A, 6.922834E-5, 4.280175E-5, 0.61826915, , , , , 
11885, GPRC5B, 6.500884E-5, 6.615308E-5, 1.0176013, , , , , 
11886, GPRC5B, 1.0012363E-6, 8.912516E-5, 89.01511, , , , , 
11887, GPRC5B, 6.665373E-5, 1.9396235E-5, 0.29099998, , , , , 
11888, GPRC5B, 7.9884354E-5, 9.649356E-5, 1.2079157, , , , , 
11889, GPRC5B, 6.9371374E-5, 1.3165601E-5, 0.18978435, , , , , 
11890, GPRC5B, 7.952677E-5, 8.9612775E-5, 1.1268253, , , , , 
11891, GPRC5C, 4.0693103E-5, 3.797978E-5, 0.93332225, , , , , 
11892, GPRC5C, 8.9682166E-5, 5.2391508E-5, 0.5841909, , , , , 
11893, GPRC5C, 1.220078E-4, 1.472055E-4, 1.2065253, , , , , 
11894, GPRC5C, 7.480666E-5, 6.555711E-6, 0.08763539, , , , , 
11895, GPRC5C, 2.6246695E-5, 2.1617592E-5, 0.82363105, , , , , 
11896, GPRC5D, 6.786952E-5, 1.5972095E-4, 2.353353, , , , , 
11897, GPRC5D, 1.7521636E-5, 1.7445776E-4, 9.956705, , , , , 
11898, GPRC5D, 2.4816358E-5, 6.5015314E-7, 0.026198572, , , , , 
11899, GPRC5D, 3.0823776E-5, 3.202004E-5, 1.0388098, , , , , 
11900, GPRC5D, 6.858469E-5, 1.2244551E-5, 0.17853184, , , , , 
11901, GPRC5D, 1.6877984E-5, 2.0100568E-5, 1.1909342, , , , , 
11902, GPSM1, 5.4853448E-5, 3.321199E-5, 0.6054677, , , , , 
11903, GPSM1, 3.1324395E-5, 2.5789408E-5, 0.8233011, , , , , 
11904, GPSM1, 3.575844E-5, 1.2786345E-5, 0.3575756, , , , , 
11905, GPSM1, 3.919125E-5, 3.97677E-5, 1.0147086, , , , , 
11906, GPSM1, 1.8665905E-5, 2.280954E-5, 1.2219895, , , , , 
11907, GPT, 6.772648E-5, 1.19194745E-4, 1.7599429, , , , , 
11908, GPT, 1.4045915E-4, 1.3469005E-4, 0.9589269, , , , , 
11909, GPT, 8.5820255E-7, 7.1516847E-6, 8.333329, , , , , 
11910, GPT, 1.15142175E-5, 4.4156233E-5, 3.8349314, , , , , 
11911, GPT, 6.572401E-5, 4.1501444E-5, 0.6314503, , , , , 
11912, GPT, 1.4825449E-4, 2.3838948E-5, 0.16079748, , , , , 
11913, GPT2, 5.5068E-6, 5.797199E-6, 1.0527346, , , , , 
11914, GPT2, 7.223205E-5, 1.1431859E-5, 0.15826575, , , , , 
11915, GPT2, 5.1277602E-5, 8.002301E-5, 1.5605841, , , , , 
11916, GPT2, 2.152658E-5, 1.8095929E-5, 0.8406318, , , , , 
11917, GPT2, 3.969187E-5, 3.58126E-5, 0.9022654, , , , , 
11918, GPT2, 3.2468663E-5, 1.9233697E-5, 0.59237725, , , , , 
11919, GPX1, 8.93961E-6, 3.120735E-5, 3.4909074, GPX1, , GPX1, , 
11920, GPX1, 1.4589444E-5, 6.631562E-5, 4.545452, GPX1, , , , 
11921, GPX1, 2.5960628E-5, 1.0760035E-4, 4.1447515, GPX1, , , , 
11922, GPX1, 2.638973E-5, 2.7089715E-7, 0.010265249, GPX1, , , , 
11923, GPX1, 2.4887873E-5, 2.1346696E-5, 0.8577147, GPX1, , , , 
11924, GPX2, 3.3541415E-5, 1.4574266E-5, 0.43451554, , , , , 
11925, GPX2, 2.8606752E-7, 1.137768E-6, 3.9772708, , , , , 
11926, GPX2, 6.5223394E-5, 1.0564989E-5, 0.16198158, , , , , 
11927, GPX2, 1.8308321E-5, 3.5704245E-5, 1.9501649, , , , , 
11928, GPX2, 2.703338E-5, 3.79256E-6, 0.14029174, , , , , 
11929, GPX3, 3.2468663E-5, 3.8250677E-5, 1.1780798, , , , , 
11930, GPX3, 2.9607989E-5, 2.546433E-6, 0.086004935, , , , , 
11931, GPX3, 3.2254113E-5, 4.9899252E-5, 1.5470663, , , , , 
11932, GPX3, 2.6890346E-5, 1.9125338E-5, 0.7112344, , , , , 
11933, GPX3, 2.6461244E-5, 7.043326E-7, 0.026617516, , , , , 
11934, GPX4, 2.3958155E-5, 9.427221E-6, 0.39348692, , , , , 
11935, GPX4, 1.08634136E-4, 1.801466E-4, 1.6582872, , , , , 
11936, GPX4, 1.1585734E-4, 1.8746083E-5, 0.16180314, , , , , 
11937, GPX4, 1.0870565E-5, 1.0380778E-4, 9.5494375, , , , , 
11938, GPX4, 1.008388E-5, 4.5023105E-5, 4.4648595, , , , , 
11939, GPX5, 2.3314502E-5, 1.1784026E-4, 5.054376, GPX5, , GPX5, , 
11940, GPX5, 3.525782E-5, 2.7739867E-5, 0.786772, GPX5, , , , 
11941, GPX5, 4.2910128E-7, 7.58512E-6, 17.67676, GPX5, , , , 
11942, GPX5, 4.0907657E-5, 1.5527823E-4, 3.7958233, GPX5, , , , 
11943, GPX5, 1.7307086E-5, 1.3891606E-4, 8.026543, GPX5, , , , 
11944, GPX5, 2.5102425E-5, 7.043326E-7, 0.028058348, GPX5, , , , 
11945, GPX6, 1.4446409E-5, 5.5804812E-6, 0.38628846, , , , , 
11946, GPX6, 2.5531526E-5, 7.677225E-5, 3.006959, , , , , 
11947, GPX6, 1.880894E-5, 1.5603675E-4, 8.295882, , , , , 
11948, GPX6, 3.3112316E-5, 7.964376E-6, 0.2405261, , , , , 
11949, GPX6, 1.7378601E-5, 1.890862E-5, 1.0880405, , , , , 
11950, GPX7, 3.6831192E-5, 5.1470456E-6, 0.13974692, , , , , 
11951, GPX7, 1.6806467E-5, 7.476761E-5, 4.4487405, , , , , 
11952, GPX7, 7.723823E-5, 8.56035E-6, 0.11083048, , , , , 
11953, GPX7, 4.3124677E-5, 3.797978E-5, 0.88069713, , , , , 
11954, GPX7, 2.059686E-5, 1.8637724E-5, 0.9048818, , , , , 
11955, GRAP, 8.510508E-6, 1.2862196E-4, 15.113311, , , , , 
11956, GRAP, 1.2300903E-5, 1.1106783E-5, 0.9029242, , , , , 
11957, GRAP2, 1.2944555E-5, 1.2569627E-5, 0.97103584, , , , , 
